Uniprot ID	F1.interphase.intensity.mean	F2.interphase.intensity.mean	F3.interphase.intensity.mean	F4.interphase.intensity.mean	F5.interphase.intensity.mean	F6.interphase.intensity.mean	F7.interphase.intensity.mean	F8.interphase.intensity.mean	F9.interphase.intensity.mean	F10.interphase.intensity.mean	F11.interphase.intensity.mean	F12.interphase.intensity.mean	F13.interphase.intensity.mean	F14.interphase.intensity.mean	F15.interphase.intensity.mean	F16.interphase.intensity.mean	F17.interphase.intensity.mean	F18.interphase.intensity.mean	F19.interphase.intensity.mean	F20.interphase.intensity.mean	F21.interphase.intensity.mean	F22.interphase.intensity.mean	F23.interphase.intensity.mean	F24.interphase.intensity.mean	F25.interphase.intensity.mean	F26.interphase.intensity.mean	F27.interphase.intensity.mean	F28.interphase.intensity.mean	F29.interphase.intensity.mean	F30.interphase.intensity.mean	F31.interphase.intensity.mean	F32.interphase.intensity.mean	F33.interphase.intensity.mean	F34.interphase.intensity.mean	F35.interphase.intensity.mean	F36.interphase.intensity.mean	F37.interphase.intensity.mean	F38.interphase.intensity.mean	F39.interphase.intensity.mean	F40.interphase.intensity.mean	F41.interphase.intensity.mean	F42.interphase.intensity.mean	F43.interphase.intensity.mean	F44.interphase.intensity.mean	F45.interphase.intensity.mean	F46.interphase.intensity.mean	F47.interphase.intensity.mean	F48.interphase.intensity.mean	F49.interphase.intensity.mean	F50.interphase.intensity.mean	F51.interphase.intensity.mean	F52.interphase.intensity.mean	F53.interphase.intensity.mean	F54.interphase.intensity.mean	F55.interphase.intensity.mean	F56.interphase.intensity.mean	F57.interphase.intensity.mean	F58.interphase.intensity.mean	F59.interphase.intensity.mean	F60.interphase.intensity.mean	F61.interphase.intensity.mean	F62.interphase.intensity.mean	F63.interphase.intensity.mean	F64.interphase.intensity.mean	F65.interphase.intensity.mean
Q9H4M9	0	0	3241.101743	11960.4633	8230.781096	4103.615533	3169.75915	15059.90421	39390.49702	12947.53954	6219.195304	12225.81609	17512.95703	26816.0551	29841.10884	31359.43503	28912.67988	21508.17816	27548.25743	17043.45662	11987.09235	8064.491989	0	0	0	9351.148303	8734.085856	9488.974312	12793.49337	12900.63603	18778.32916	22953.05629	42844.45547	54119.0891	74031.60268	126260.9769	429469.0802	1270215.064	2721977.25	3117739.658	1771792.895	607832.0489	234767.6805	155470.5707	89911.85657	61013.24568	50666.21777	33715.94892	0	0	0	0	0	0	0	11121.38394	7786.480168	8671.182311	8277.525653	11812.12851	6991.657469	12900.13887	11393.7727	16489.11495	9509.036894
Q9H4Z3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19371.07389	83598.61197	158125.159	277542.0755	250605.5375	79482.08404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H553	0	0	23729.33151	63467.72784	104180.8244	117958.4306	124708.2632	110890.4251	97679.42011	114964.0533	124600.3225	112753.0779	130982.9538	118600.8744	119428.0857	93988.99551	95094.62492	70445.37452	76057.31647	53405.97175	53269.91536	43518.2328	35499.22017	30092.63866	15874.80252	8424.15237	2978.660145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2126.94284	2970.654615	4536.851225	3814.36639
Q9H583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5N1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8116.390885	28853.70682	104302.6089	318519.4213	463076.4392	393545.6029	220665.1756	99514.92745	29166.26463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5V8	52046.60935	110691.6024	171147.9466	215424.5693	206720.0332	228420.0836	230003.2483	207932.7864	173123.2433	169874.1738	161128.8181	172879.751	152675.8543	136639.9332	131162.4138	117608.8118	109585.6529	83342.8481	71466.48211	72194.8411	73399.9631	59218.2092	28553.08823	20532.91019	0	0	9100.470438	6427.878714	18040.41609	21303.25933	17091.18862	15812.76826	6126.29905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5X1	0	0	0	0	0	0	0	0	48357.17117	55877.88528	85290.11761	119735.1531	157790.5538	178877.178	163403.135	134361.9096	97614.54587	78961.77272	64613.2161	53264.69031	51646.78754	49697.46752	48309.36321	36700.57869	37579.9915	20113.96505	16302.28147	16349.69513	18546.01125	0	0	0	0	0	19339.15531	7282.686931	12088.95609	14993.75108	14381.27707	17787.68252	19379.90387	24084.71468	77664.98159	177797.192	309723.2461	291663.329	115932.885	10153.31938	7624.873214	0	9912.173741	9180.143333	5764.25794	4670.295478	3479.687725	3939.408004	4033.169646	3922.236952	1346.676923	1681.322678	0	0	0	0	0
Q9H6D7	38091.77422	67405.21807	88790.09306	82084.77549	95725.88132	90342.10262	87812.95408	89692.85948	87310.22514	109506.2757	91558.55294	101594.1353	86200.63716	85029.29945	77625.52995	75853.30743	60577.5199	32866.39218	12585.89097	5048.009597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6E4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6E5	0	0	0	0	14591.71549	25733.50092	15576.40003	17199.82928	34855.13657	34405.53918	27896.03149	31085.90677	34103.04635	30899.30832	40736.7889	33588.55476	32770.58559	33682.7474	28506.81545	15087.41195	0	0	2559.373677	2744.26009	12321.81007	17691.70357	32736.62342	59593.86813	66381.071	84385.62783	103110.6372	108857.2902	89062.00584	55207.14589	50483.99627	35812.51234	41216.07287	23494.55744	21488.03661	23967.02897	16017.19513	13621.95344	12901.66355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3348.04809	4987.845852	3981.094556	3207.846152	2974.343259
Q9H6F5	34007.50371	91146.22326	147086.9453	126527.3113	84976.17603	80734.21115	54438.23184	54906.00159	57334.37919	20669.67725	14484.58502	8922.577878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6Q4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29713.54287	29691.22279	26322.27031	38771.15716	40442.27028	49882.46042	42998.91378	73651.6852	169164.3606	324914.2045	399573.6465	324106.6792	244138.3464	85494.70092	42561.10896	17736.82397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6S0	32777.50559	94917.95186	121015.6392	129813.284	93629.43146	120798.2139	148486.3005	151195.0805	121721.4475	112591.1798	89137.18583	69131.68947	42202.01012	20461.63735	18030.4161	7341.871307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.518641	11333.70913	14605.23281	6297.400212	3079.222051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6S3	4402.740036	11579.38676	7899.883512	10104.9404	25109.88601	14951.26723	15497.85843	9054.68083	0	15116.95972	17676.11279	16567.35605	16576.30603	27064.82643	26506.67889	24476.97849	9713.655059	8085.944448	7626.358905	0	0	0	0	0	0	0	0	0	0	9345.763212	13404.64738	15691.4626	17671.77676	15281.71749	17677.52699	17825.05803	120071.4606	308268.0118	514581.6641	516941.815	362073.1965	174979.6875	51821.33309	11416.93759	13563.18173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6T0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6T3	60402.25764	73525.53139	95674.42972	108103.7643	107906.0192	111971.0869	125567.8373	111138.0049	112711.8799	130876.6574	167336.4885	150448.0528	127250.2389	113385.3887	91259.8083	71492.30918	63022.83007	48964.60032	53303.05959	55062.77219	54358.65197	56338.46414	51360.59068	53549.95044	82740.96074	108430.9195	117779.8756	115903.6985	138877.9909	123981.2681	124524.1795	110221.3391	78473.59107	60956.46758	49029.38442	46107.1573	29985.73109	10580.87504	11772.88133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6V9	5644.125858	9495.126229	13071.03494	16484.24852	24899.36982	37204.3903	46982.35347	49183.99585	51515.49151	60375.32089	58695.27037	81027.35668	79807.06434	75893.04292	71888.78834	72847.50218	64353.01155	51385.4494	46513.147	46496.09697	44490.57919	39155.57267	30113.16065	30738.4036	28647.87509	23803.34232	15848.4714	14411.17179	15878.19438	9593.34478	9749.959951	8537.104438	6513.129819	5117.542011	5336.423072	6219.522714	8498.802215	13665.4596	12301.46635	2466.466517	0	0	0	0	0	0	0	0	3924.407833	3413.51436	2977.474673	2575.603505	1675.994809	2072.361155	2183.247426	1490.596903	1499.864634	1334.540331	0	0	1517.865192	3190.972644	3727.889562	8887.466	4264.806479
Q9H6W3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18496.3062	33574.94013	44034.81228	68044.58405	108992.8249	114220.1988	100946.7665	98040.74289	77734.406	90356.12753	79590.36708	90491.29281	57642.49735	22074.70436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6X2	7949.015627	16215.85055	28207.71783	40184.44623	61196.5827	56125.26408	61495.56411	52954.07101	69665.42447	84178.91249	71975.55982	59534.74041	15634.49983	15293.60902	0	0	0	14044.28206	23048.21677	18521.05723	19519.17582	9503.065807	10315.43863	0	0	0	0	0	0	0	0	9700.444601	11219.90303	10322.32577	4522.321709	4450.592539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.508308	387.7656593	516.4087297	2242.406018	2617.515538	2332.333712
Q9H6Y2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20520.54059	69547.95113	222100.9947	319197.5044	252618.6019	43814.46079	12075.37469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6Z4	0	0	0	0	0	0	0	4848.679014	5376.707749	9028.164857	0	0	0	0	0	0	0	0	0	0	0	0	6006.241009	5784.267413	47209.0765	88853.60556	124395.7157	161926.3595	279139.4928	496544.2266	1112835.285	1754244.469	1351114.395	882140.4703	496380.2074	329509.8286	193575.2528	134197.4372	98931.03155	84120.87799	87629.92781	73099.97537	23546.68254	5817.137356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3713.014176	10099.06269	9821.548566	12444.34525	11292.50853	10903.80621	12062.40448	16546.82631	16906.09855	24004.23449	129536.9949	952463.8984	2550764.189	3386980.717	2048472.193	840444.8516	839485.2301	913608.8239	619712.3147	255127.9529	102830.8133	69533.18835	44697.00752	29083.49917	26104.97264	16681.88434	14203.04796	13211.54281	11700.80403	9098.931671	6115.114834	0	0	0	0	0	0	0	0
Q9H788	0	4705.422311	4091.925611	2729.344524	0	1869.149946	1561.909013	1468.335486	1578.256432	0	0	0	3238.701259	4928.738988	3921.809955	3002.047397	2853.82454	4966.3477	3838.077608	3387.210106	7571.034766	8210.861282	9413.368206	5857.211101	5207.413723	11341.18597	20713.15317	21070.63063	36831.54408	45890.55867	63417.75251	86218.99237	87412.27069	107956.7615	113573.1064	129798.6733	179089.5055	328761.1144	522859.979	516437.8785	324984.7255	96255.52099	28690.79	17041.13505	10924.23732	7599.146928	4297.642892	4311.3513	4081.43498	16175.15561	22316.01679	34361.3346	27255.16988	16439.22591	8089.715502	6609.796542	6426.061782	5526.278395	4826.194189	3714.510928	2795.657262	4148.529214	2959.433342	2529.585776	2530.846047
Q9H792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7B4	4370.295131	5813.123434	6955.032145	13211.17247	10664.3155	17416.38399	18360.34874	8747.334981	10578.60145	8504.746499	9611.308667	10169.43369	9275.484851	7653.88705	8148.620205	7968.09829	6688.723795	11297.60913	5681.665689	4845.188411	5023.484893	5416.052345	6219.658173	0	0	0	0	3757.174393	5227.092261	5242.5744	4063.673765	2302.764459	2364.930163	2693.683877	2151.022215	2581.373769	0	0	0	0	0	0	0	2927.274697	15796.6451	108633.1565	166854.4428	168805.9862	135173.3941	101162.8122	50239.36063	0	0	3195.549581	2526.319828	2260.252513	2215.735937	1656.35042	1214.009037	1587.524717	1806.81114	1956.639545	2090.007064	1633.304795	1005.132752
Q9H7C4	1687.454728	4442.464864	6445.601133	11945.71298	0	0	0	0	0	0	8810.792668	12877.40825	11296.3309	9853.950262	7636.133986	13036.11031	20167.25377	22409.65775	32259.55191	68532.97937	113280.7052	124602.4617	85711.93268	55026.12721	39108.2875	11815.77853	0	0	0	0	5050.052022	5024.672937	4494.600767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7C9	1021.240075	17292.13939	27470.26665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25572.60761	13747.19127	20013.56046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6449.325382	9882.813887	9580.870675	7269.401064	0	0	0	0	0	7082.154445	40199.99963	122040.3644	283466.7619	355203.0663	253588.1519	99705.76053	17400.87016	10246.72226	10061.32367	3611.747427	3046.74714	2628.551452
Q9H7D0	43224.60377	98225.46649	163221.572	171306.6304	152307.1521	151177.254	153026.3074	114427.1185	123672.3759	121361.7835	128586.1299	138137.5111	125242.474	109222.1805	110237.4354	104826.4658	88439.89147	81000.71443	68322.73048	59227.47783	41858.62528	28029.10392	21913.07754	15326.12691	13215.26957	10536.25585	9862.922077	8013.972261	6327.286384	4899.361591	2885.468315	4294.03641	1532.655483	1193.204058	1353.448954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7D7	0	0	26233.84952	76157.82733	77027.47729	110668.8075	121088.3563	72928.16927	79006.11807	113218.6749	166930.1441	155103.9518	106483.2677	36114.20835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7E9	100710.6812	304002.2313	521726.1126	444296.4303	208870.7321	147205.4902	120165.3246	72131.41017	69152.65579	52799.66787	25229.95476	21775.60908	10711.6386	9742.222593	7728.325288	8586.729652	6719.33109	2586.511219	1855.654973	987.1979844	1663.124671	863.7964176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38406.51839	46913.40267	41256.42043	16913.52329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7N4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26924.44033	42919.2548	64783.57218	60575.72116	64031.84968	46491.88723	41811.62009	14631.71522	12161.18655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7X7	0	0	4946.00161	8719.351285	7118.236077	5094.21544	6789.309863	0	0	0	0	0	0	0	0	0	0	5341.916819	2072.593641	4029.8736	5109.506422	6379.48878	4946.628282	5330.400726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26385.72133	137918.6235	216123.8269	147662.2323	47397.66858	18687.00606	7331.909523	3757.567317	2381.07001	1375.389733	0	0	0	0	0	0	0
Q9H7Z7	47494.42547	108675.5889	137614.2987	187656.1162	201929.8758	256233.6194	277248.9508	275408.724	282526.7027	334685.7888	340439.7994	371656.6252	338970.2873	351440.9304	348022.3747	340808.0657	316759.446	295430.7093	263248.3949	233537.8854	262029.0913	261048.7404	222801.9259	225463.3996	216553.7215	215912.2629	195134.4539	187405.0179	194984.4344	183239.6085	165460.1484	151064.1248	137597.0355	140458.3184	124519.7364	121900.5619	122479.5224	121952.2503	121956.6611	108022.0802	122002.8026	103800.3426	45734.25789	37406.20554	32513.01057	34186.94298	42140.46829	37277.59303	56913.57352	66123.10433	52522.69038	50016.47897	62610.23663	55170.7706	49302.46574	52501.58182	49760.29523	47645.19965	50875.76444	53515.65155	54535.27497	83751.31497	92941.56883	106988.6729	86331.00818
Q9H814	4411.927255	7283.416657	11708.3305	10432.28313	36581.99974	26916.04166	27453.85324	15281.85097	4922.56488	5073.32695	5379.22221	5573.592897	10128.73386	15070.40511	14716.95072	15991.65469	21192.47547	24479.76669	25932.55	29161.8361	33512.54999	46957.29651	58464.08389	64347.10104	87412.90748	104899.8511	123477.1794	137289.1845	159149.8521	169703.3124	170693.6485	160522.252	156763.195	202111.9584	249508.1868	262124.6355	318895.3579	368319.6631	261084.3017	143778.5658	19057.10289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7413.244354	5807.642969	5116.374828	3508.897715	2724.665851	4675.290707	30625.89777	336909.6481	1199833.667	1585465.615	1167195.089	631193.2501	81079.5718	29929.72313	17676.76597	17054.07041	15447.37206	14524.01577	6593.941291	4590.179743	3593.175628	6629.521412	3021.158207	3107.169932	0	0	0	0	0	0	0
Q9H840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H845	61696.23605	109369.9578	199421.9905	221250.0536	226949.0421	238012.5056	247336.7749	239613.644	221353.4589	215303.611	201982.1468	188642.5184	187759.6447	172587.3856	164189.7721	149541.164	136216.5838	109381.6051	75700.94923	65695.41358	62439.48172	64568.14214	52054.37675	31098.74418	36969.75733	29900.62231	57977.65056	42162.9951	44318.92909	50135.72589	46446.73083	48741.17139	71105.2549	86755.39708	98452.54093	116652.9564	102844.8589	135595.8892	151257.1754	230333.1021	352542.5873	500466.3853	429068.2279	368478.0784	294923.3146	191127.1223	51255.06641	27321.17331	11637.45473	12918.6912	8385.780025	20288.12869	12137.39137	15064.79199	13100.33307	17262.15095	8314.655691	10708.22604	10088.34229	10744.98447	8962.644836	13996.7914	14367.32537	16422.39253	21257.40343
Q9H857	5258.758082	13291.87716	18447.96095	20890.60935	20353.96514	18541.57702	21122.67593	10839.03763	8165.892336	11593.38789	12888.2633	8779.335498	8814.614084	9231.480914	9675.796877	9202.877275	0	0	0	0	0	0	0	0	0	0	0	0	18672.26657	20452.84529	33369.70908	41801.77805	35785.81086	44267.69291	61511.59331	90073.23098	128888.8877	136577.8473	137372.8311	144441.0891	216616.8222	303923.7504	308270.5372	194037.7743	113897.4967	59918.27025	24253.15544	11332.8698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H871	6222.950823	12302.62999	28738.75565	38590.05032	37716.59036	48080.41405	47753.65804	52740.66951	57879.65806	84024.71151	85028.51652	86865.48551	42519.08701	17228.1159	0	0	6652.522027	5231.692124	4507.923682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8H0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8H2	20830.56752	57445.57937	91609.91958	67054.70944	38421.30335	21499.90718	11773.21008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8H3	23007.15584	39666.72813	76420.23705	99576.19485	122022.1697	142091.6487	157506.8621	164141.4429	149617.1657	169222.749	173364.215	176253.3769	174389.7606	179315.9526	167935.5854	160168.4706	142288.0048	126696.6015	104907.6891	91242.72629	95541.98638	82557.54962	51902.17945	52008.219	47475.38376	57485.12311	47155.92124	35498.49724	26860.08452	24740.93257	22420.89192	13022.92348	8064.146577	4904.599911	4486.985143	4307.035996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380.289809	1322.591629	1339.065358	1397.588444	1107.296517	4962.045474	10343.55983	7455.058066	27911.75181	27520.27391
Q9H8M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50724.78408	214426.1025	307812.3336	304691.8835	109035.7583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8V3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8W4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11313.26848	59119.99023	199829.1319	325910.7097	261732.8445	88301.07968	26469.0115	15643.62775	0	0	0	0	0	0	0	0	0	0
Q9H8Y5	18666.82676	46207.03485	60535.93769	60220.77374	24981.85017	9486.960162	6883.754495	3787.078326	7209.451769	7099.520586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3125.101734	6942.852518	8940.821896	11523.0587	15351.31036	20451.09632	12248.0205	17242.209	97795.6236	168020.3548	171317.2883	156504.4064	110775.4397	57793.31069	13787.3321	26832.229	9819.677354	22067.77624	12686.11258	9708.879928	7198.956576	5557.118896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8Y8	26846.09372	55899.93929	88747.08388	97700.46649	110831.321	104344.4074	110147.7515	96275.23647	76243.2468	79322.55066	63433.64964	59148.77694	49606.79095	47552.83835	46591.65098	41798.13168	42842.19553	36044.17364	32363.3838	32603.64025	29902.77498	32316.7922	43260.33991	36841.38473	46914.16154	56480.15301	79088.24565	92411.99068	124075.1684	141522.5259	152613.0566	266101.1919	605525.5375	1143461.976	1114027.612	588401.6646	210633.0842	116143.2995	91464.69559	66346.49386	52313.4846	13156.39113	12050.61156	13282.97327	10668.42462	9385.324885	9126.5445	10390.08231	7680.695023	5757.150375	3252.251991	0	0	0	0	0	0	0	0	0	1213.307227	3332.078776	3858.590143	6908.062249	4770.768163
Q9H900	22901.33966	41730.02663	78086.19235	75447.51315	81086.16955	80880.76787	81843.54942	70107.39729	57557.10674	62209.06151	55138.64714	51904.96654	38375.26981	36575.29128	36401.86685	35970.00542	35889.27268	25459.18	17993.19277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2557.822305	17397.54824	92194.61009	143205.5677	125011.5546	25759.17655	6944.942376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5075.656762	30478.96253	39408.40565	42890.3501	52902.10022	85205.79712	90119.17575	79693.36598	66713.88351	16215.22649	6534.77815	18006.45522	173291.1222	568226.1925	1266650.299	1360835.888	903529.5323	356159.6939	154325.375	35759.77065	58219.83473	51352.92827	60537.68151	59808.99723	41885.75496	30382.85414	24017.28981	17907.30045	15382.0095	13197.82104	7630.376192	6754.995979	7639.842941	7077.751428	7215.809711	5600.745759
Q9H936	55996.08269	94122.90555	112005.0287	113677.8044	115485.3488	122051.5796	121948.4337	114896.0603	107187.4555	101292.0693	100202.2845	82863.32007	81695.95507	66252.09683	62167.47682	56195.80351	58026.98484	55591.9062	54409.44976	43861.16299	43961.60294	42662.06115	44007.96399	17196.88542	14878.27965	7865.26712	12881.03008	12894.68278	24720.3611	22115.78748	30779.09058	20542.19053	20913.13503	13987.86511	18204.34749	11946.19941	12090.76738	12256.74861	11224.95812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13937.09592	10947.13374	10089.13987	19014.72833	23198.93211	49902.74826	69587.08572	78940.70298	61567.26618	15866.97191	0	0	0	6556.241176	6757.587936	9716.302191	19742.42534	45619.68424	116199.3473	173624.9412	149382.0539	86544.46271	17813.56804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H944	11703.83332	23437.60803	28936.91294	44675.48649	56883.24771	54260.74197	64737.22528	49487.851	32574.24192	28408.96225	35481.44482	28099.30042	21110.06822	23591.33215	22054.6308	18243.24891	17761.08853	15581.27762	14366.69093	14553.66778	17134.13569	11958.22244	17621.2435	19704.53379	0	0	0	0	0	0	9768.039455	3973.199381	4198.766385	4172.206235	4628.570195	0	0	0	0	0	0	0	0	0	0	53191.21339	130374.4956	137420.5003	98631.14507	62850.25728	6459.949429	5048.805937	7517.805803	4660.998868	5603.975834	7398.60997	5544.935629	4107.020064	3702.981604	2719.247464	2817.160832	3039.419361	3674.466297	2657.428252	1377.197824
